The tokenizer has new PAD/BOS/EOS tokens that differ from the model config and generation config. The model config and generation config were aligned accordingly, being updated with the tokenizer's values. Updated tokens: {'bos_token_id': None}.
                                                                                                                                                               
{'loss': 0.666, 'grad_norm': 0.6653291583061218, 'learning_rate': 0.00019979010704540686, 'epoch': 0.0}
{'loss': 0.032, 'grad_norm': 0.627233624458313, 'learning_rate': 3.9371253993796494e-05, 'epoch': 2.41}
{'loss': 0.0333, 'grad_norm': 0.28878721594810486, 'learning_rate': 3.91380395998041e-05, 'epoch': 2.41}
{'loss': 0.035, 'grad_norm': 0.3876609206199646, 'learning_rate': 3.890482520581171e-05, 'epoch': 2.42}
{'loss': 0.034, 'grad_norm': 0.3377757668495178, 'learning_rate': 3.8671610811819306e-05, 'epoch': 2.42}
{'loss': 0.0322, 'grad_norm': 0.365923136472702, 'learning_rate': 3.843839641782691e-05, 'epoch': 2.42}
{'loss': 0.0312, 'grad_norm': 0.4649600386619568, 'learning_rate': 3.820518202383451e-05, 'epoch': 2.43}
{'loss': 0.0345, 'grad_norm': 0.42192766070365906, 'learning_rate': 3.797196762984212e-05, 'epoch': 2.43}
{'loss': 0.0325, 'grad_norm': 0.3551125228404999, 'learning_rate': 3.7738753235849714e-05, 'epoch': 2.43}
{'loss': 0.0287, 'grad_norm': 0.5577937960624695, 'learning_rate': 3.7505538841857324e-05, 'epoch': 2.44}
{'loss': 0.0345, 'grad_norm': 0.3681528866291046, 'learning_rate': 3.727232444786493e-05, 'epoch': 2.44}
{'loss': 0.034, 'grad_norm': 0.4057402014732361, 'learning_rate': 3.7039110053872525e-05, 'epoch': 2.45}
{'loss': 0.0323, 'grad_norm': 0.36325696110725403, 'learning_rate': 3.680589565988013e-05, 'epoch': 2.45}
{'loss': 0.0318, 'grad_norm': 0.4673269987106323, 'learning_rate': 3.657268126588773e-05, 'epoch': 2.45}
{'loss': 0.0342, 'grad_norm': 0.3058677911758423, 'learning_rate': 3.6339466871895336e-05, 'epoch': 2.46}
{'loss': 0.0316, 'grad_norm': 0.34068548679351807, 'learning_rate': 3.6106252477902933e-05, 'epoch': 2.46}
{'loss': 0.0342, 'grad_norm': 0.4805094003677368, 'learning_rate': 3.5873038083910544e-05, 'epoch': 2.46}
{'loss': 0.0316, 'grad_norm': 0.40662768483161926, 'learning_rate': 3.563982368991815e-05, 'epoch': 2.47}
{'loss': 0.0335, 'grad_norm': 0.4478166401386261, 'learning_rate': 3.5406609295925745e-05, 'epoch': 2.47}
{'loss': 0.0306, 'grad_norm': 0.32044148445129395, 'learning_rate': 3.517339490193335e-05, 'epoch': 2.47}
{'loss': 0.0344, 'grad_norm': 0.8770725131034851, 'learning_rate': 3.494018050794095e-05, 'epoch': 2.48}
{'loss': 0.0297, 'grad_norm': 0.28741616010665894, 'learning_rate': 3.470696611394855e-05, 'epoch': 2.48}
{'loss': 0.0313, 'grad_norm': 0.34778350591659546, 'learning_rate': 3.447375171995616e-05, 'epoch': 2.48}
{'loss': 0.0309, 'grad_norm': 0.5253826975822449, 'learning_rate': 3.4240537325963763e-05, 'epoch': 2.49}
{'loss': 0.0323, 'grad_norm': 0.3467392921447754, 'learning_rate': 3.400732293197137e-05, 'epoch': 2.49}
{'loss': 0.0315, 'grad_norm': 0.3687736690044403, 'learning_rate': 3.3774108537978964e-05, 'epoch': 2.49}
{'loss': 0.031, 'grad_norm': 0.34606486558914185, 'learning_rate': 3.354089414398657e-05, 'epoch': 2.5}
{'loss': 0.0323, 'grad_norm': 0.35985881090164185, 'learning_rate': 3.330767974999417e-05, 'epoch': 2.5}
{'loss': 0.0322, 'grad_norm': 0.3616054356098175, 'learning_rate': 3.307446535600177e-05, 'epoch': 2.5}
{'loss': 0.0316, 'grad_norm': 0.2801860570907593, 'learning_rate': 3.284125096200938e-05, 'epoch': 2.51}
{'loss': 0.0326, 'grad_norm': 0.5741972923278809, 'learning_rate': 3.260803656801698e-05, 'epoch': 2.51}
{'loss': 0.0325, 'grad_norm': 0.3998459279537201, 'learning_rate': 3.237482217402458e-05, 'epoch': 2.52}
{'loss': 0.031, 'grad_norm': 0.2987498939037323, 'learning_rate': 3.2141607780032184e-05, 'epoch': 2.52}
{'loss': 0.0318, 'grad_norm': 0.28622233867645264, 'learning_rate': 3.190839338603979e-05, 'epoch': 2.52}
{'loss': 0.032, 'grad_norm': 0.37127208709716797, 'learning_rate': 3.167517899204739e-05, 'epoch': 2.53}
{'loss': 0.0342, 'grad_norm': 0.3367871642112732, 'learning_rate': 3.1441964598054995e-05, 'epoch': 2.53}
{'loss': 0.0319, 'grad_norm': 0.5982521772384644, 'learning_rate': 3.12087502040626e-05, 'epoch': 2.53}
{'loss': 0.0337, 'grad_norm': 0.37109375, 'learning_rate': 3.09755358100702e-05, 'epoch': 2.54}
{'loss': 0.0321, 'grad_norm': 0.41660264134407043, 'learning_rate': 3.07423214160778e-05, 'epoch': 2.54}
{'loss': 0.0294, 'grad_norm': 0.4812668263912201, 'learning_rate': 3.0509107022085403e-05, 'epoch': 2.54}
{'loss': 0.0309, 'grad_norm': 0.5488424301147461, 'learning_rate': 3.0280556915972856e-05, 'epoch': 2.55}
{'loss': 0.031, 'grad_norm': 0.3284963369369507, 'learning_rate': 3.004734252198046e-05, 'epoch': 2.55}
{'loss': 0.032, 'grad_norm': 0.3859027624130249, 'learning_rate': 2.981412812798806e-05, 'epoch': 2.55}
{'loss': 0.0318, 'grad_norm': 0.531551718711853, 'learning_rate': 2.9580913733995664e-05, 'epoch': 2.56}
{'loss': 0.0327, 'grad_norm': 0.5064043402671814, 'learning_rate': 2.9347699340003264e-05, 'epoch': 2.56}
{'loss': 0.0338, 'grad_norm': 0.34352007508277893, 'learning_rate': 2.9114484946010868e-05, 'epoch': 2.56}
{'loss': 0.0318, 'grad_norm': 0.33617979288101196, 'learning_rate': 2.8881270552018475e-05, 'epoch': 2.57}
{'loss': 0.033, 'grad_norm': 0.38954129815101624, 'learning_rate': 2.8648056158026076e-05, 'epoch': 2.57}
{'loss': 0.0301, 'grad_norm': 0.3120516538619995, 'learning_rate': 2.841484176403368e-05, 'epoch': 2.57}
{'loss': 0.0309, 'grad_norm': 0.3947349786758423, 'learning_rate': 2.818162737004128e-05, 'epoch': 2.58}
{'loss': 0.0319, 'grad_norm': 0.44293031096458435, 'learning_rate': 2.7948412976048884e-05, 'epoch': 2.58}
{'loss': 0.0329, 'grad_norm': 0.3502330183982849, 'learning_rate': 2.7715198582056484e-05, 'epoch': 2.59}
{'loss': 0.0313, 'grad_norm': 0.4699268639087677, 'learning_rate': 2.7481984188064088e-05, 'epoch': 2.59}
{'loss': 0.0342, 'grad_norm': 0.3366561830043793, 'learning_rate': 2.7248769794071695e-05, 'epoch': 2.59}
{'loss': 0.031, 'grad_norm': 0.5435065031051636, 'learning_rate': 2.7015555400079295e-05, 'epoch': 2.6}
{'loss': 0.0322, 'grad_norm': 0.2808588445186615, 'learning_rate': 2.67823410060869e-05, 'epoch': 2.6}
{'loss': 0.0332, 'grad_norm': 0.364061176776886, 'learning_rate': 2.65491266120945e-05, 'epoch': 2.6}
{'loss': 0.0314, 'grad_norm': 0.45860713720321655, 'learning_rate': 2.63159122181021e-05, 'epoch': 2.61}
{'loss': 0.0305, 'grad_norm': 0.4661268889904022, 'learning_rate': 2.6082697824109703e-05, 'epoch': 2.61}
{'loss': 0.0322, 'grad_norm': 0.39541369676589966, 'learning_rate': 2.584948343011731e-05, 'epoch': 2.61}
{'loss': 0.0302, 'grad_norm': 0.5043294429779053, 'learning_rate': 2.561626903612491e-05, 'epoch': 2.62}
{'loss': 0.0292, 'grad_norm': 0.3858467936515808, 'learning_rate': 2.5383054642132515e-05, 'epoch': 2.62}
{'loss': 0.0308, 'grad_norm': 0.35644733905792236, 'learning_rate': 2.5149840248140115e-05, 'epoch': 2.62}
{'loss': 0.0314, 'grad_norm': 0.316402405500412, 'learning_rate': 2.491662585414772e-05, 'epoch': 2.63}
{'loss': 0.0311, 'grad_norm': 0.5223352909088135, 'learning_rate': 2.4683411460155322e-05, 'epoch': 2.63}
{'loss': 0.0314, 'grad_norm': 0.617446780204773, 'learning_rate': 2.4454861354042776e-05, 'epoch': 2.63}
{'loss': 0.029, 'grad_norm': 0.32772788405418396, 'learning_rate': 2.4221646960050376e-05, 'epoch': 2.64}
{'loss': 0.0329, 'grad_norm': 0.4461672008037567, 'learning_rate': 2.3988432566057976e-05, 'epoch': 2.64}
{'loss': 0.0307, 'grad_norm': 0.30974623560905457, 'learning_rate': 2.375521817206558e-05, 'epoch': 2.64}
{'loss': 0.0314, 'grad_norm': 0.5268397927284241, 'learning_rate': 2.3522003778073184e-05, 'epoch': 2.65}
{'loss': 0.0329, 'grad_norm': 0.3104788064956665, 'learning_rate': 2.3288789384080788e-05, 'epoch': 2.65}
{'loss': 0.0286, 'grad_norm': 0.346112996339798, 'learning_rate': 2.3055574990088388e-05, 'epoch': 2.66}
{'loss': 0.0324, 'grad_norm': 0.776975154876709, 'learning_rate': 2.2822360596095992e-05, 'epoch': 2.66}
{'loss': 0.0294, 'grad_norm': 0.6567516326904297, 'learning_rate': 2.2589146202103595e-05, 'epoch': 2.66}
{'loss': 0.0293, 'grad_norm': 0.303383469581604, 'learning_rate': 2.2355931808111196e-05, 'epoch': 2.67}
{'loss': 0.0322, 'grad_norm': 0.7286338806152344, 'learning_rate': 2.2122717414118803e-05, 'epoch': 2.67}
{'loss': 0.0341, 'grad_norm': 0.568889856338501, 'learning_rate': 2.1889503020126403e-05, 'epoch': 2.67}
{'loss': 0.0303, 'grad_norm': 0.2734500765800476, 'learning_rate': 2.1656288626134004e-05, 'epoch': 2.68}
{'loss': 0.0303, 'grad_norm': 0.5056208372116089, 'learning_rate': 2.142307423214161e-05, 'epoch': 2.68}
{'loss': 0.0278, 'grad_norm': 0.3852778375148773, 'learning_rate': 2.118985983814921e-05, 'epoch': 2.68}
{'loss': 0.0299, 'grad_norm': 0.34293076395988464, 'learning_rate': 2.0956645444156815e-05, 'epoch': 2.69}
{'loss': 0.0309, 'grad_norm': 0.425448477268219, 'learning_rate': 2.0723431050164415e-05, 'epoch': 2.69}
{'loss': 0.0315, 'grad_norm': 0.27627477049827576, 'learning_rate': 2.049021665617202e-05, 'epoch': 2.69}
{'loss': 0.0323, 'grad_norm': 0.429286390542984, 'learning_rate': 2.0257002262179623e-05, 'epoch': 2.7}
{'loss': 0.0299, 'grad_norm': 0.5662198662757874, 'learning_rate': 2.0023787868187223e-05, 'epoch': 2.7}
{'loss': 0.0305, 'grad_norm': 0.2779575288295746, 'learning_rate': 1.979057347419483e-05, 'epoch': 2.7}
{'loss': 0.0274, 'grad_norm': 0.40948402881622314, 'learning_rate': 1.955735908020243e-05, 'epoch': 2.71}
{'loss': 0.0314, 'grad_norm': 0.2467668354511261, 'learning_rate': 1.9324144686210034e-05, 'epoch': 2.71}
{'loss': 0.0301, 'grad_norm': 0.6746934652328491, 'learning_rate': 1.9090930292217638e-05, 'epoch': 2.71}
{'loss': 0.0314, 'grad_norm': 0.2932422161102295, 'learning_rate': 1.885771589822524e-05, 'epoch': 2.72}
{'loss': 0.031, 'grad_norm': 0.3763827383518219, 'learning_rate': 1.8624501504232842e-05, 'epoch': 2.72}
{'loss': 0.0306, 'grad_norm': 0.3830556571483612, 'learning_rate': 1.8391287110240446e-05, 'epoch': 2.73}
{'loss': 0.031, 'grad_norm': 0.32396602630615234, 'learning_rate': 1.8158072716248046e-05, 'epoch': 2.73}
{'loss': 0.034, 'grad_norm': 0.4438442587852478, 'learning_rate': 1.792485832225565e-05, 'epoch': 2.73}
{'loss': 0.0309, 'grad_norm': 0.38809192180633545, 'learning_rate': 1.7691643928263254e-05, 'epoch': 2.74}
{'loss': 0.0286, 'grad_norm': 0.31504154205322266, 'learning_rate': 1.7458429534270858e-05, 'epoch': 2.74}
{'loss': 0.0331, 'grad_norm': 0.3714728057384491, 'learning_rate': 1.7225215140278458e-05, 'epoch': 2.74}
{'loss': 0.0318, 'grad_norm': 0.5412711501121521, 'learning_rate': 1.6992000746286062e-05, 'epoch': 2.75}
{'loss': 0.0292, 'grad_norm': 0.342252641916275, 'learning_rate': 1.6758786352293665e-05, 'epoch': 2.75}
{'loss': 0.03, 'grad_norm': 0.4864225685596466, 'learning_rate': 1.6525571958301266e-05, 'epoch': 2.75}
{'loss': 0.0314, 'grad_norm': 0.20190806686878204, 'learning_rate': 1.629235756430887e-05, 'epoch': 2.76}
{'loss': 0.0294, 'grad_norm': 0.30849844217300415, 'learning_rate': 1.6059143170316473e-05, 'epoch': 2.76}
{'loss': 0.0313, 'grad_norm': 0.8635581135749817, 'learning_rate': 1.5825928776324077e-05, 'epoch': 2.76}
{'loss': 0.0283, 'grad_norm': 0.358215868473053, 'learning_rate': 1.5592714382331677e-05, 'epoch': 2.77}
{'loss': 0.029, 'grad_norm': 0.30409350991249084, 'learning_rate': 1.535949998833928e-05, 'epoch': 2.77}
{'loss': 0.0317, 'grad_norm': 0.44466859102249146, 'learning_rate': 1.5126285594346883e-05, 'epoch': 2.77}
{'loss': 0.0304, 'grad_norm': 0.33273836970329285, 'learning_rate': 1.4893071200354485e-05, 'epoch': 2.78}
{'loss': 0.028, 'grad_norm': 0.27921727299690247, 'learning_rate': 1.465985680636209e-05, 'epoch': 2.78}
{'loss': 0.0297, 'grad_norm': 0.3306494653224945, 'learning_rate': 1.4426642412369693e-05, 'epoch': 2.78}
{'loss': 0.028, 'grad_norm': 0.4463350176811218, 'learning_rate': 1.4193428018377295e-05, 'epoch': 2.79}
{'loss': 0.0319, 'grad_norm': 0.49825519323349, 'learning_rate': 1.3960213624384897e-05, 'epoch': 2.79}
{'loss': 0.0307, 'grad_norm': 0.3885101079940796, 'learning_rate': 1.37269992303925e-05, 'epoch': 2.8}
{'loss': 0.028, 'grad_norm': 0.3617880642414093, 'learning_rate': 1.3493784836400103e-05, 'epoch': 2.8}
{'loss': 0.0321, 'grad_norm': 0.4107135832309723, 'learning_rate': 1.3260570442407705e-05, 'epoch': 2.8}
{'loss': 0.0292, 'grad_norm': 0.39661410450935364, 'learning_rate': 1.302735604841531e-05, 'epoch': 2.81}
{'loss': 0.0309, 'grad_norm': 0.32650068402290344, 'learning_rate': 1.2794141654422912e-05, 'epoch': 2.81}
{'loss': 0.0322, 'grad_norm': 0.3672351837158203, 'learning_rate': 1.2560927260430513e-05, 'epoch': 2.81}
{'loss': 0.0289, 'grad_norm': 0.4904484748840332, 'learning_rate': 1.2327712866438116e-05, 'epoch': 2.82}
{'loss': 0.029, 'grad_norm': 0.2898328900337219, 'learning_rate': 1.209449847244572e-05, 'epoch': 2.82}
{'loss': 0.0288, 'grad_norm': 0.432306170463562, 'learning_rate': 1.1861284078453324e-05, 'epoch': 2.82}
{'loss': 0.0268, 'grad_norm': 0.25879552960395813, 'learning_rate': 1.1628069684460926e-05, 'epoch': 2.83}
{'loss': 0.0297, 'grad_norm': 0.3576105237007141, 'learning_rate': 1.1394855290468528e-05, 'epoch': 2.83}
{'loss': 0.0286, 'grad_norm': 0.391990065574646, 'learning_rate': 1.116164089647613e-05, 'epoch': 2.83}
{'loss': 0.0271, 'grad_norm': 0.4273446500301361, 'learning_rate': 1.0928426502483734e-05, 'epoch': 2.84}
{'loss': 0.0287, 'grad_norm': 0.2518938481807709, 'learning_rate': 1.0695212108491338e-05, 'epoch': 2.84}
{'loss': 0.034, 'grad_norm': 0.33152318000793457, 'learning_rate': 1.046199771449894e-05, 'epoch': 2.84}
{'loss': 0.0304, 'grad_norm': 0.429365336894989, 'learning_rate': 1.0228783320506542e-05, 'epoch': 2.85}
{'loss': 0.0321, 'grad_norm': 0.3442027270793915, 'learning_rate': 9.995568926514145e-06, 'epoch': 2.85}
{'loss': 0.0309, 'grad_norm': 0.23186172544956207, 'learning_rate': 9.762354532521747e-06, 'epoch': 2.85}
{'loss': 0.0296, 'grad_norm': 0.994985044002533, 'learning_rate': 9.529140138529351e-06, 'epoch': 2.86}
{'loss': 0.0301, 'grad_norm': 0.40248748660087585, 'learning_rate': 9.295925744536953e-06, 'epoch': 2.86}
{'loss': 0.0305, 'grad_norm': 0.3842844069004059, 'learning_rate': 9.062711350544555e-06, 'epoch': 2.87}
{'loss': 0.0315, 'grad_norm': 0.46515148878097534, 'learning_rate': 8.829496956552159e-06, 'epoch': 2.87}
{'loss': 0.0296, 'grad_norm': 0.34400105476379395, 'learning_rate': 8.596282562559761e-06, 'epoch': 2.87}
{'loss': 0.0318, 'grad_norm': 0.542367696762085, 'learning_rate': 8.363068168567365e-06, 'epoch': 2.88}
{'loss': 0.0321, 'grad_norm': 0.552920937538147, 'learning_rate': 8.129853774574969e-06, 'epoch': 2.88}
{'loss': 0.029, 'grad_norm': 0.3350793123245239, 'learning_rate': 7.896639380582569e-06, 'epoch': 2.88}
{'loss': 0.0281, 'grad_norm': 0.2505909502506256, 'learning_rate': 7.663424986590173e-06, 'epoch': 2.89}
{'loss': 0.0261, 'grad_norm': 0.3673170208930969, 'learning_rate': 7.430210592597775e-06, 'epoch': 2.89}
{'loss': 0.0301, 'grad_norm': 0.29452335834503174, 'learning_rate': 7.1969961986053785e-06, 'epoch': 2.89}
{'loss': 0.0311, 'grad_norm': 0.38817331194877625, 'learning_rate': 6.9637818046129814e-06, 'epoch': 2.9}
{'loss': 0.0284, 'grad_norm': 0.36365777254104614, 'learning_rate': 6.7305674106205835e-06, 'epoch': 2.9}
{'loss': 0.0281, 'grad_norm': 0.2358870953321457, 'learning_rate': 6.497353016628186e-06, 'epoch': 2.9}
{'loss': 0.0302, 'grad_norm': 0.33232682943344116, 'learning_rate': 6.2641386226357884e-06, 'epoch': 2.91}
{'loss': 0.0275, 'grad_norm': 0.2808142304420471, 'learning_rate': 6.030924228643392e-06, 'epoch': 2.91}
{'loss': 0.0287, 'grad_norm': 0.3262113928794861, 'learning_rate': 5.797709834650994e-06, 'epoch': 2.91}
{'loss': 0.0293, 'grad_norm': 0.5082781910896301, 'learning_rate': 5.569159728538446e-06, 'epoch': 2.92}
{'loss': 0.0286, 'grad_norm': 0.465783029794693, 'learning_rate': 5.335945334546049e-06, 'epoch': 2.92}
{'loss': 0.0288, 'grad_norm': 0.46914270520210266, 'learning_rate': 5.102730940553651e-06, 'epoch': 2.92}
{'loss': 0.0271, 'grad_norm': 0.8292832970619202, 'learning_rate': 4.869516546561254e-06, 'epoch': 2.93}
{'loss': 0.0275, 'grad_norm': 0.36207327246665955, 'learning_rate': 4.6363021525688565e-06, 'epoch': 2.93}
{'loss': 0.027, 'grad_norm': 0.4605041444301605, 'learning_rate': 4.403087758576459e-06, 'epoch': 2.94}
{'loss': 0.0323, 'grad_norm': 0.43659254908561707, 'learning_rate': 4.169873364584062e-06, 'epoch': 2.94}
{'loss': 0.0303, 'grad_norm': 0.39328908920288086, 'learning_rate': 3.936658970591665e-06, 'epoch': 2.94}
{'loss': 0.0266, 'grad_norm': 0.24877600371837616, 'learning_rate': 3.703444576599268e-06, 'epoch': 2.95}
{'loss': 0.0294, 'grad_norm': 0.298453688621521, 'learning_rate': 3.4702301826068706e-06, 'epoch': 2.95}
{'loss': 0.0283, 'grad_norm': 0.3090711236000061, 'learning_rate': 3.237015788614473e-06, 'epoch': 2.95}
{'loss': 0.0291, 'grad_norm': 0.3324502408504486, 'learning_rate': 3.0038013946220764e-06, 'epoch': 2.96}
{'loss': 0.0276, 'grad_norm': 0.2683251202106476, 'learning_rate': 2.7705870006296793e-06, 'epoch': 2.96}
{'loss': 0.0304, 'grad_norm': 0.45401427149772644, 'learning_rate': 2.5373726066372817e-06, 'epoch': 2.96}
{'loss': 0.0271, 'grad_norm': 0.38961175084114075, 'learning_rate': 2.3041582126448846e-06, 'epoch': 2.97}
{'loss': 0.0276, 'grad_norm': 0.41190654039382935, 'learning_rate': 2.070943818652487e-06, 'epoch': 2.97}
{'loss': 0.0298, 'grad_norm': 0.24854418635368347, 'learning_rate': 1.8377294246600902e-06, 'epoch': 2.97}
{'loss': 0.0287, 'grad_norm': 0.387844055891037, 'learning_rate': 1.604515030667693e-06, 'epoch': 2.98}
{'loss': 0.0283, 'grad_norm': 0.34289276599884033, 'learning_rate': 1.3713006366752956e-06, 'epoch': 2.98}
{'loss': 0.0291, 'grad_norm': 0.4091780483722687, 'learning_rate': 1.1427505305627465e-06, 'epoch': 2.98}
{'loss': 0.029, 'grad_norm': 0.33088919520378113, 'learning_rate': 9.095361365703491e-07, 'epoch': 2.99}
{'loss': 0.0282, 'grad_norm': 0.39475926756858826, 'learning_rate': 6.763217425779519e-07, 'epoch': 2.99}
{'loss': 0.0294, 'grad_norm': 0.4685438573360443, 'learning_rate': 4.4310734858555474e-07, 'epoch': 2.99}
{'loss': 0.0299, 'grad_norm': 0.20905955135822296, 'learning_rate': 2.098929545931575e-07, 'epoch': 3.0}
{'train_runtime': 5357.9971, 'train_samples_per_second': 128.038, 'train_steps_per_second': 8.003, 'train_loss': 0.06098573955961004, 'epoch': 3.0}
100%|██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 1588/1588 [00:40<00:00, 39.24it/s]
BLEU (Opus CPU): 100%|█████████████████████████████████████████████████████████████████████████████████████████████████| 12705/12705 [1:46:53<00:00,  1.98it/s]
